com.samsung.shealth.sleep,6306007,11
total_sleep_time_weight,original_efficiency,mental_recovery,wake_score,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,deep_score,integrated_id,latency_weight,has_sleep_data,bedtime_detection_delay,sleep_efficiency_with_latency,wakeup_time_detection_delay,total_rem_duration,combined_id,nap_score,sleep_type,sleep_latency,data_version,latency_score,deep_weight,rem_weight,physical_recovery,original_wake_up_time,movement_awakening,is_integrated,original_bed_time,goal_bed_time,quality,extra_data,wake_weight,rem_score,goal_wake_up_time,sleep_cycle,total_light_duration,efficiency,sleep_score,sleep_duration,stage_analyzed_type,total_sleep_time_score,com.samsung.health.sleep.create_sh_ver,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.modify_sh_ver,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.client_data_id,com.samsung.health.sleep.client_data_ver,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,,96.0,,44,90,4,1,16,473,142,0,0,,,,,0,780000,,0,144,,,3,1680000,9,,,,96.0,,7.0,,,,,,,,,5,223,96.0,95,473,2,,62800471,2024-11-21 21:52:00.000,,62820030,2024-11-22 05:45:58.066,2024-11-22 05:45:46.391,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-11-22 05:45:00.000,b18210ec-cf3a-46c6-a403-8a4838a2c830,
,,93.0,,6,54,1,1,13,444,91,0,0,,,,,0,900000,,960000,103,,,3,1740000,9,,,,86.0,2024-11-23 06:35:00.000,5.0,,2024-11-22 22:46:00.000,,,,,,,3,274,96.0,89,444,2,,62800471,2024-11-22 22:46:00.000,,62820030,2024-11-23 06:51:30.777,2024-11-23 06:51:21.872,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-11-23 06:10:30.000,dc24df96-6432-4ec7-b310-3ed7af396472,
,,95.0,,58,58,7,1,17,515,435,0,4,,,,,0,1140000,,1680000,123,,,3,7920000,9,,,,91.0,2024-11-24 09:39:00.000,6.0,,2024-11-24 00:59:00.000,,,,,,,4,317,96.0,90,515,2,,62800471,2024-11-24 00:59:00.000,,62820030,2024-11-24 10:07:30.493,2024-11-24 10:07:23.408,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-11-24 09:34:00.000,a42ff970-9f35-43cf-95a2-ad1adfb50680,
,,89.0,,23,76,8,0,18,392,127,0,4,,,,,0,780000,,0,86,,,3,1860000,9,,,,90.0,,12.0,,,,,,,,,3,212,95.0,83,392,2,,62800471,2024-11-24 22:22:00.000,,62820030,2024-11-25 04:54:33.935,2024-11-25 04:54:26.281,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-11-25 04:54:00.000,e54b5cb8-dadf-4216-95ef-854eceb43756,
,,94.0,,78,88,5,0,10,434,313,0,0,,,,,0,1020000,,300000,109,,,3,2640000,9,,,,95.0,,4.0,,,,,,,,,3,227,97.0,99,434,2,,62800471,2024-11-25 21:37:00.000,,62820030,2024-11-26 04:57:17.682,2024-11-26 04:56:51.473,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-11-26 04:51:00.000,519b78f7-8bfb-4246-82ce-39e4423186d2,
,,83.0,,48,60,7,0,35,376,169,0,16,,,,,0,960000,,0,75,,,3,2040000,9,,,,80.0,,18.0,,,,,,,,,2,206,90.0,80,376,2,,62800471,2024-11-26 22:35:00.000,,62820030,2024-11-27 04:51:51.013,2024-11-27 04:51:44.180,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-11-27 04:51:00.000,fc889259-8a66-4385-99d3-b96fb0401465,
,,94.0,,98,107,4,3,11,463,329,0,0,,,,,0,960000,,300000,111,,,3,1200000,9,,,,97.0,,4.0,,,,,,,,,5,234,97.0,96,463,2,,62800471,2024-11-27 21:40:00.000,,62820030,2024-11-28 05:30:33.940,2024-11-28 05:28:41.546,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-11-28 05:23:00.000,f5dfd350-9382-4a58-87db-562b4315abd8,
,,95.0,,77,81,4,0,5,406,300,0,0,,,,,0,840000,,300000,117,,,3,2220000,9,,,,92.0,2024-11-29 04:57:00.000,3.0,,2024-11-28 22:04:00.000,,,,,,,3,203,98.0,96,406,2,,62800471,2024-11-28 22:04:00.000,,62820030,2024-11-29 05:02:15.475,2024-11-29 05:02:08.413,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-11-29 04:50:00.000,0efb207e-53dd-4f82-bd33-5143fa874a95,
,,99.0,,67,113,5,1,12,664,167,0,0,,,,,0,1080000,,540000,217,,,3,1260000,9,,,,99.0,2024-11-30 08:12:00.000,5.0,,2024-11-29 21:00:00.000,,,,,,,6,322,98.0,77,664,2,,62800471,2024-11-29 21:00:00.000,,62820030,2024-11-30 08:21:14.067,2024-11-30 08:21:03.439,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-11-30 08:04:00.000,83f141f8-7346-45de-912f-2c2143200f60,
,,96.0,,80,80,9,0,15,495,444,0,4,,,,,0,900000,,840000,138,,,3,3660000,9,,,,95.0,2024-12-01 09:13:00.000,6.0,,2024-12-01 00:40:00.000,,,,,,,4,262,96.0,97,495,2,,62800471,2024-12-01 00:40:00.000,,62820030,2024-12-01 09:27:44.785,2024-12-01 09:27:40.263,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-01 08:55:30.000,a1656fbd-54a4-4680-bbf0-9dd9c15b683d,
,,86.0,,79,79,14,0,16,384,353,0,4,,,,,0,1200000,,300000,76,,,3,5880000,9,,,,91.0,,9.0,,,,,,,,,3,213,95.0,86,384,2,,62800471,2024-12-01 22:36:00.000,,62820030,2024-12-02 05:09:04.631,2024-12-02 05:05:29.901,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-02 05:00:00.000,50e9d2af-fb94-4840-87d9-60bd61c471b7,
,,93.0,,110,110,10,0,19,437,311,0,4,,,,,0,900000,,300000,109,,,3,1440000,9,,,,97.0,,9.0,,,,,,,,,4,199,95.0,90,437,2,,62800471,2024-12-02 21:32:00.000,,62820030,2024-12-03 04:55:10.332,2024-12-03 04:54:59.928,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-03 04:49:00.000,c8468185-7ef8-409a-a98d-2aba5c9b9fc4,
,,89.0,,56,56,8,3,13,414,344,0,0,,,,,0,780000,,600000,85,,,3,900000,9,,,,85.0,2024-12-04 04:46:00.000,5.0,,2024-12-03 21:44:00.000,,,,,,,3,260,96.0,86,414,2,,62800471,2024-12-03 21:44:00.000,,62820030,2024-12-04 04:58:30.893,2024-12-04 04:56:23.768,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-04 04:38:30.000,d83b2e3f-0367-4455-a7ca-a3c47754028a,
,,94.0,,46,46,5,0,6,398,377,0,0,,,,,0,900000,,480000,109,,,3,3540000,9,,,,78.0,,3.0,,,,,,,,,5,237,98.0,87,398,2,,62800471,2024-12-04 22:23:00.000,,62820030,2024-12-05 05:09:44.018,2024-12-05 05:09:35.318,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-05 05:01:00.000,efcf58f2-4bfb-4f06-8b84-9fd8ba5e5262,
,,94.0,,70,70,10,1,14,402,387,0,0,,,,,0,840000,,300000,110,,,3,540000,9,,,,89.0,,6.0,,,,,,,,,4,208,96.0,93,402,2,,62800471,2024-12-05 22:16:00.000,,62820030,2024-12-06 05:11:24.845,2024-12-06 05:03:56.094,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-06 04:58:00.000,32038be9-acd8-4b80-854c-a0eb1bc4c012,
,,97.0,,76,79,4,1,17,543,366,0,7,,,,,0,780000,,1560000,150,,,3,840000,9,,,,96.0,,6.0,,,,,,,,,5,297,96.0,89,543,2,,62800471,2024-12-06 21:39:00.000,,62850050,2024-12-07 07:18:06.294,2024-12-07 07:08:28.015,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-07 06:42:00.000,7e33805a-b34a-4087-ab72-87aefb6b6b7c,
,,96.0,,94,94,6,0,10,467,430,0,0,,,,,0,840000,,1680000,136,,,3,2280000,9,,,,96.0,,4.0,,,,,,,,,4,227,97.0,99,467,2,,62800471,2024-12-08 01:15:00.000,,62850050,2024-12-08 09:30:30.188,2024-12-08 09:30:22.793,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-08 09:02:00.000,e683da97-2ef3-40d4-951d-01416e10b9ce,
,,89.0,,88,88,14,2,14,327,326,0,7,,,,,0,840000,,900000,82,,,3,1020000,9,,,,90.0,,11.0,,,,,,,,,3,143,95.0,77,327,2,,62800471,2024-12-08 22:53:00.000,,62850050,2024-12-09 04:35:45.570,2024-12-09 04:35:40.638,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-09 04:20:00.000,0125d920-4ff2-4a53-98a8-0b0a57e16830,
,,94.0,,22,82,1,3,24,418,63,0,14,,,,,0,960000,,720000,118,,,3,6480000,9,,,,92.0,,11.0,,,,,,,,,5,194,94.0,93,418,2,,62800471,2024-12-09 21:46:00.000,,62850050,2024-12-10 04:56:49.883,2024-12-10 04:56:31.629,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-10 04:44:00.000,64a554f1-d729-43ff-9c4c-beb3f3018b19,
,,95.0,,57,66,5,2,9,396,181,0,0,,,,,0,1140000,,1020000,118,,,3,2520000,9,,,,88.0,,5.0,,,,,,,,,3,203,97.0,95,396,2,,62800471,2024-12-10 21:54:00.000,,62850050,2024-12-11 04:47:55.180,2024-12-11 04:47:37.468,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-11 04:30:00.000,d80c4a15-97fc-4ac6-9cf5-c474e1949156,
,,90.0,,18,100,1,0,7,404,68,0,0,,,,,0,1020000,,1020000,86,,,3,1980000,9,,,,95.0,,3.0,,,,,,,,,4,211,98.0,92,404,2,,62800471,2024-12-11 21:47:00.000,,62850050,2024-12-12 04:50:18.423,2024-12-12 04:48:11.570,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-12 04:31:00.000,f9fe7fb7-18f7-4089-9bb5-c7b6b483de96,
,,85.0,,75,75,1,1,42,432,168,0,30,,,,,0,1020000,,420000,82,,,3,3060000,9,,,,89.0,2024-12-16 05:06:00.000,18.0,,2024-12-15 21:49:00.000,,,,,,,4,233,90.0,90,432,2,,62800471,2024-12-15 21:49:00.000,,62850050,2024-12-16 05:13:36.700,2024-12-16 05:13:30.687,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-16 05:01:30.000,8edbb35b-17af-49bc-b8f2-a3ed9fac14ae,
,,91.0,,71,71,7,0,9,403,365,0,0,,,,,0,780000,,360000,93,,,3,1740000,9,,,,90.0,2024-12-17 04:53:00.000,4.0,,2024-12-16 21:59:00.000,,,,,,,3,230,97.0,93,403,2,,62800471,2024-12-16 21:59:00.000,,62850050,2024-12-17 05:02:30.933,2024-12-17 04:59:09.423,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-17 04:42:30.000,b6227291-31b8-4f2d-ae88-c453b3b9e75e,
,,89.0,,46,46,11,0,13,404,386,0,0,,,,,0,840000,,360000,84,,,3,2040000,9,,,,79.0,2024-12-18 04:46:00.000,6.0,,2024-12-17 21:57:00.000,,,,,,,4,261,96.0,83,404,2,,62800471,2024-12-17 21:57:00.000,,62850050,2024-12-18 04:52:54.811,2024-12-18 04:52:35.238,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-18 04:41:00.000,1c9599a8-bb7d-4846-9166-d29f3a3514b5,
,,92.0,,45,55,7,0,15,460,182,0,0,,,,,0,960000,,420000,98,,,3,3360000,9,,,,88.0,,7.0,,,,,,,,,4,292,96.0,88,460,2,,62800471,2024-12-18 21:15:00.000,,62850050,2024-12-19 05:02:20.921,2024-12-19 05:02:11.954,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-19 04:55:00.000,fa1dc99a-3be9-4e53-8a99-5754793644b7,
,,90.0,,86,86,8,0,8,374,373,0,0,,,,,0,900000,,720000,86,,,3,960000,9,,,,92.0,2024-12-20 04:48:00.000,4.0,,2024-12-19 22:26:00.000,,,,,,,5,194,97.0,86,374,2,,62800471,2024-12-19 22:26:00.000,,62850050,2024-12-20 05:00:51.224,2024-12-20 05:00:45.606,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-20 04:40:30.000,c1693589-adf6-4de8-a58d-f66d0067fca7,
,,95.0,,117,129,21,0,32,568,418,0,9,,,,,0,840000,,0,129,,,3,1140000,9,,,,99.0,2024-12-21 07:57:00.000,12.0,,2024-12-20 22:20:00.000,,,,,,,5,278,94.0,87,568,2,,62800471,2024-12-20 22:20:00.000,,62850050,2024-12-21 07:57:29.207,2024-12-21 07:57:00.450,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-21 07:48:30.000,6e682d5c-57ef-46dc-999e-3a9b2dcb814b,
,,90.0,,71,71,10,1,12,391,365,0,0,,,,,0,780000,,300000,89,,,3,1800000,9,,,,89.0,2024-12-24 04:40:00.000,6.0,,2024-12-23 22:04:00.000,,,,,,,3,219,96.0,89,391,2,,62800471,2024-12-23 22:04:00.000,,62850050,2024-12-24 04:46:08.997,2024-12-24 04:45:47.827,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-24 04:35:30.000,efe9abc3-7d06-4beb-98e7-e4d329f4e0de,
,,77.0,,68,68,6,0,11,319,186,0,0,,,,,0,840000,,1560000,57,,,-1,4920000,9,,,,83.0,,7.0,,,,,,,,,3,183,96.0,75,319,2,,62800471,2024-12-24 22:52:00.000,,62850050,2024-12-25 04:37:18.763,2024-12-25 04:37:14.444,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-25 04:11:00.000,df1b427a-b505-4fa3-8742-3efc2d6cf6a4,
,,96.0,,100,100,4,0,11,463,357,0,0,,,,,0,900000,,540000,127,,,-1,13200000,9,,,,96.0,,4.0,,,,,,,,,6,225,97.0,99,463,2,,62800471,2024-12-25 20:54:00.000,,62850050,2024-12-26 04:47:45.571,2024-12-26 04:46:53.130,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-26 04:37:00.000,e916abdc-f603-4b36-9e67-35ed66c3f578,
,,94.0,,88,88,9,0,9,372,371,0,0,,,,,0,780000,,1560000,112,,,-1,1500000,9,,,,93.0,,5.0,,,,,,,,,4,163,97.0,87,372,2,,62800471,2024-12-26 22:04:00.000,,62850050,2024-12-27 04:43:06.600,2024-12-27 04:42:30.322,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-27 04:16:00.000,2e8202aa-0346-486d-8444-ddb04d04af0c,
,,96.0,,90,97,5,0,16,599,415,0,4,,,,,0,900000,,720000,128,,,-1,900000,9,,,,98.0,2024-12-28 11:30:00.000,5.0,,2024-12-28 00:56:00.000,,,,,,,5,358,97.0,86,599,2,,62800471,2024-12-28 00:56:00.000,,62850050,2024-12-28 11:44:43.043,2024-12-28 11:44:20.055,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-28 10:55:30.000,8241ee28-4590-43c5-b269-8004eaa46665,
,,95.0,,21,68,1,0,7,462,74,0,0,,,,,0,840000,,1800000,123,,,-1,600000,9,,,,92.0,2024-12-29 09:27:00.000,4.0,,2024-12-29 01:23:00.000,,,,,,,5,264,98.0,92,462,2,,62800471,2024-12-29 01:23:00.000,,62850050,2024-12-29 09:57:12.137,2024-12-29 09:57:05.056,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-29 09:05:00.000,30245b20-7395-471c-be56-ebf3210416a7,
,,91.0,,81,81,16,1,19,373,364,0,0,,,,,0,840000,,300000,98,,,-1,39480000,9,,,,91.0,,10.0,,,,,,,,,3,175,94.0,89,373,2,,62800471,2024-12-29 22:22:00.000,,62850050,2024-12-30 04:40:13.648,2024-12-30 04:40:07.232,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-30 04:35:00.000,a7bc5147-c256-43b7-983b-fc48cbd45425,
,,78.0,,46,46,10,0,15,373,297,0,0,,,,,0,960000,,1680000,59,,,-1,1020000,9,,,,76.0,,8.0,,,,,,,,,2,253,95.0,72,373,2,,62800471,2024-12-30 22:07:00.000,,62850050,2024-12-31 04:48:36.997,2024-12-31 04:48:31.100,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2024-12-31 04:20:00.000,1f77a4a2-a644-4711-8afe-87c9faf50b05,
,,78.0,,53,53,1,0,4,293,205,0,0,,,,,0,900000,,1740000,54,,,-1,180000,9,,,,72.0,,2.0,,,,,,,,,2,182,98.0,71,293,2,,62800471,2025-01-01 23:29:00.000,,62850050,2025-01-02 04:52:05.000,2025-01-02 04:51:59.845,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-02 04:22:00.000,bda18927-7459-4914-96ab-ad130ba70e93,
,,77.0,,71,100,6,1,32,408,210,0,20,,,,,0,1080000,,900000,63,,,-1,18300000,9,,,,94.0,,16.0,,,,,,,,,2,213,92.0,83,408,2,,62800471,2025-01-02 21:51:00.000,,62850050,2025-01-03 04:55:48.755,2025-01-03 04:54:29.177,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-03 04:39:00.000,4a1b6d5a-7311-4230-b151-530eb8e494aa,
,,98.0,,97,97,10,2,11,608,580,0,0,,,,,0,840000,,1500000,177,,,-1,1200000,9,,,,98.0,2025-01-05 10:33:00.000,4.0,,2025-01-05 00:17:00.000,,,,,,,7,323,98.0,83,608,2,,62800471,2025-01-05 00:17:00.000,,62850050,2025-01-05 10:58:51.656,2025-01-05 10:58:19.636,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-05 10:25:00.000,be474f1d-874d-42f4-aa92-b7dfe0e507db,
,,77.0,,72,72,11,1,23,378,338,0,9,,,,,0,900000,,480000,60,,,-1,5280000,9,,,,87.0,2025-01-06 04:36:00.000,12.0,,2025-01-05 22:12:00.000,,,,,,,2,223,93.0,79,378,2,,62800471,2025-01-05 22:12:00.000,,62850050,2025-01-06 04:44:57.539,2025-01-06 04:44:19.601,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-06 04:30:00.000,566f3864-13f0-45cb-bff8-26ed2e2d5df3,
,,92.0,,65,65,9,0,10,390,384,0,0,,,,,0,840000,,0,100,,,-1,840000,9,,,,87.0,2025-01-07 05:08:00.000,5.0,,2025-01-06 22:06:00.000,,,,,,,4,215,97.0,92,390,2,,62800471,2025-01-06 22:06:00.000,,62850050,2025-01-07 05:08:55.247,2025-01-07 05:08:48.863,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-07 04:36:00.000,16bbc59b-9819-4f51-a949-8e6222090288,
,,96.0,,73,73,6,1,9,387,372,0,0,,,,,0,840000,,0,130,,,-1,3300000,9,,,,90.0,2025-01-10 04:38:00.000,4.0,,2025-01-09 22:06:00.000,,,,,,,4,175,97.0,91,387,2,,62800471,2025-01-09 22:06:00.000,,62850050,2025-01-10 04:52:31.041,2025-01-10 04:38:35.112,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-10 04:33:00.000,cc43a0f2-033b-4026-a154-7d21a826f94e,
,,81.0,,53,53,6,0,10,280,257,0,0,,,,,0,900000,,300000,60,,,-1,6300000,9,,,,70.0,,6.0,,,,,,,,,2,157,96.0,72,280,2,,62800471,2025-01-12 23:58:00.000,,62850050,2025-01-13 04:43:55.507,2025-01-13 04:43:52.204,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-13 04:38:00.000,dafd4d59-df6c-4205-a763-a147cef2da63,
,,85.0,,73,73,11,2,14,303,276,0,3,,,,,0,1020000,,1560000,71,50efa1db-9aca-4912-9d54-66fb7dd99cb7,,-1,2940000,9,,,,83.0,,10.0,,,,,,,,,3,145,95.0,75,303,2,,62800471,2025-01-13 20:03:00.000,,62850050,2025-01-14 04:36:05.345,2025-01-14 01:32:08.588,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-14 01:06:00.000,cc70f158-ffa8-4e90-9ee6-df8704bd833f,
,,76.0,,40,40,10,0,10,187,186,0,0,,,,,0,780000,,0,45,50efa1db-9aca-4912-9d54-66fb7dd99cb7,,-1,540000,9,,,,44.0,,11.0,,,,,,,,,0,92,94.0,56,187,2,,62800471,2025-01-14 01:28:00.000,,62850050,2025-01-14 04:36:05.351,2025-01-14 04:35:01.559,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-14 04:35:00.000,83816988-7550-463d-bf0d-c686310a493c,
,,95.0,,45,71,4,2,21,396,169,0,10,,,,,0,960000,,480000,122,,,-1,3120000,9,,,,88.0,,11.0,,,82800000,,,,,25200000,6,182,94.0,89,396,2,,62900571,2025-01-15 21:54:00.000,,62900750,2025-01-16 04:38:53.118,2025-01-16 04:38:43.516,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-16 04:30:00.000,4ae37b69-6f03-4b09-8491-fcd61b53dc7e,
,,90.0,,71,71,3,0,9,374,301,0,0,,,,,0,900000,,960000,87,,,-1,1200000,9,,,,88.0,,4.0,,,82800000,,,,,25200000,3,207,97.0,88,374,2,,62900571,2025-01-16 22:21:00.000,,62900750,2025-01-17 04:52:07.545,2025-01-17 04:51:57.916,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-17 04:35:00.000,d15ecd63-c1bb-4d38-ac2c-7a6ff7dc6284,
,,94.0,,66,67,4,0,16,403,213,0,6,,,,,0,780000,,540000,112,,,-1,600000,9,,,,88.0,,8.0,,,82800000,,,,,25200000,4,208,96.0,94,403,2,,62900571,2025-01-20 21:45:00.000,,62900750,2025-01-21 04:38:09.143,2025-01-21 04:37:16.160,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-21 04:28:00.000,df9c313c-7dbd-47dc-a1f9-2123581f3876,
,,94.0,,81,81,4,1,7,464,327,0,0,,,,,0,840000,,360000,105,,,-1,2400000,9,,,,94.0,2025-01-22 04:43:00.000,3.0,,2025-01-21 20:49:00.000,82800000,,,,,25200000,4,271,98.0,96,464,2,,62900571,2025-01-21 20:49:00.000,,62900750,2025-01-22 04:50:09.665,2025-01-22 04:49:03.987,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-22 04:33:30.000,66063c27-8569-406b-a7f2-fd5dd9e92618,
,,91.0,,78,78,5,0,10,414,383,0,0,,,,,0,960000,,540000,90,,,-1,840000,9,,,,92.0,,4.0,,,82800000,,,,,25200000,3,236,97.0,94,414,2,,62900571,2025-01-22 21:34:00.000,,62900750,2025-01-23 04:37:52.124,2025-01-23 04:37:43.926,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-23 04:28:00.000,38daf7b6-24be-4289-9d16-f4892fcb83a2,
,,90.0,,73,73,10,0,16,356,319,0,3,,,,,0,780000,,300000,88,,,-1,1560000,9,,,,87.0,2025-01-24 04:38:00.000,9.0,,2025-01-23 22:13:00.000,82800000,,,,,25200000,2,179,95.0,81,356,2,,62900571,2025-01-23 22:13:00.000,,62900750,2025-01-24 04:43:19.496,2025-01-24 04:43:11.720,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-24 04:09:00.000,e53e5d6f-a4fe-4b7a-9248-982b391d0df1,
,,95.0,,64,64,11,2,17,414,382,0,6,,,,,0,1200000,,1500000,127,,,-1,2820000,9,,,,87.0,,9.0,,,82800000,,,,,25200000,3,206,95.0,91,414,2,,62900571,2025-01-30 21:32:00.000,,62900750,2025-01-31 04:55:02.408,2025-01-31 04:51:24.460,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-01-31 04:26:00.000,b9d57402-52f2-4b9d-a47c-2665e15406b6,
,,96.0,,51,57,2,1,18,485,182,0,9,,,,,0,900000,,1560000,137,,,-1,3300000,9,,,,89.0,,7.0,,,82800000,,,,,25200000,3,273,96.0,91,485,2,,62900571,2025-02-01 22:41:00.000,,62900750,2025-02-02 07:12:32.172,2025-02-02 07:12:24.056,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-02 06:46:00.000,ea8c2ebd-2876-4a86-9231-50f3eb5ea198,
,,93.0,,51,51,3,1,12,417,191,0,0,,,,,0,960000,,600000,108,,,-1,3360000,9,,,,83.0,,4.0,,,82800000,,,,,25200000,3,246,97.0,91,417,2,,62900571,2025-02-02 21:39:00.000,,62900750,2025-02-03 04:46:58.179,2025-02-03 04:46:50.124,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-03 04:36:00.000,f9b7e74d-7af0-46c6-bbbd-10b2639ad3c2,
,,86.0,,49,49,7,0,13,431,377,0,3,,,,,0,960000,,1140000,76,,,-1,2100000,9,,,,82.0,,6.0,,,82800000,,,,,25200000,3,293,96.0,84,431,2,,62900571,2025-02-04 21:17:00.000,,62900750,2025-02-05 04:47:50.680,2025-02-05 04:47:43.033,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-05 04:28:00.000,645c76da-edd5-4d2b-a2a1-c034be55c884,
,,93.0,,73,73,8,3,10,415,363,0,0,,,,,0,1020000,,1140000,103,,,-1,1800000,9,,,,91.0,2025-02-06 04:35:00.000,5.0,,2025-02-05 21:35:00.000,82800000,,,,,25200000,3,229,97.0,92,415,2,,62900571,2025-02-05 21:35:00.000,,62900750,2025-02-06 04:54:31.605,2025-02-06 04:54:23.041,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-06 04:30:00.000,4a6de744-699b-43a7-b6df-44ab69c5a09f,
,,90.0,,55,55,7,0,11,383,338,0,0,,,,,0,780000,,1140000,89,,,-1,240000,9,,,,82.0,,5.0,,,82800000,,,,,25200000,3,228,97.0,83,383,2,,62900571,2025-02-09 22:12:00.000,,62900750,2025-02-10 04:54:12.309,2025-02-10 04:54:04.055,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-10 04:35:00.000,b9aec101-4863-4c6a-8804-94945db02a9c,
,,89.0,,73,73,11,1,18,342,322,0,3,,,,,0,780000,,540000,87,,,-1,2040000,9,,,,86.0,,10.0,,,82800000,,,,,25200000,3,164,94.0,82,342,2,,62900571,2025-02-10 22:52:00.000,,62900750,2025-02-11 04:44:35.319,2025-02-11 04:43:40.206,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-11 04:34:00.000,3ebcd469-04f6-418d-8116-e2702bedb346,
,,94.0,,24,79,3,0,11,444,77,0,0,,,,,0,1020000,,720000,114,,,-1,660000,9,,,,93.0,2025-02-12 04:35:00.000,6.0,,2025-02-11 21:06:00.000,82800000,,,,,25200000,4,240,97.0,96,444,2,,62900571,2025-02-11 21:06:00.000,,62920010,2025-02-12 04:47:47.777,2025-02-12 04:47:34.148,,,UTC+0300,KCkzhBg4bx,,com.sec.android.app.shealth,2025-02-12 04:30:00.000,d34ef886-492a-4650-8b23-b3ea1042ca38,
